"","text","likes","retweets","timestamp","id"
"1501","While President Trump continues his victory lap, over 20 million Americans remain out of work. He may have forgotten about you, but I never will — and I'll fight for you every single day in the White House. https://t.co/cuBH5ufI2f",42287,9091,2020-06-25 20:33:00,1276252130731610112
"1502","The American people have sacrificed so much to fight this virus — we've lost lives, businesses, paychecks. And now, we're losing the progress we've made because this president refuses to do his job.

Donald Trump has failed our nation every step of the way. https://t.co/k5CCKcJzjZ",28763,8058,2020-06-25 21:48:00,1276271018143879168
"1503","DC should be a state. Pass it on. https://t.co/xUJ1sud76f",123996,29500,2020-06-25 22:45:00,1276285377595281408
"1504","Donald Trump is the worst possible person to lead us through a global pandemic.",344374,45654,2020-06-25 23:30:00,1276296615377145856
"1505","In this moment, we have an enormous opportunity to root out systemic racism and close the racial wealth and income gaps. We can do it, together. https://t.co/l6AmXzfDDB",28911,7028,2020-06-26 01:50:00,1276331847987990528
"1506","Last week, President Trump claimed the virus would ""fade away.""

Now, we're facing a record-high number of new cases, and it's surging across the country.

Trump refuses to listen to the experts and take action — and we're all paying the price.",78763,17838,2020-06-26 15:35:00,1276539465830449152
"1507","Donald Trump is acting like a child who just can’t believe this pandemic has happened to him. https://t.co/06xilwAmlV",45400,10554,2020-06-26 17:36:00,1276569916427120640
"1508","Progress is possible. https://t.co/wvw97zNd9j",80244,9660,2020-06-26 18:55:00,1276589797398765568
"1509","Congratulations, Alexis. We need you in this fight. Proud to stand with you and Planned Parenthood Action Fund. https://t.co/7x7UP9KutR",14046,2172,2020-06-26 20:11:00,1276609021026459648
"1510","Health care is a right for all — not a privilege for the few. We have to ensure every single American has access to the care they need and deserve.

Here’s what I would do as president: https://t.co/gm6jgUrcaT https://t.co/4zuTzH6zt9",17762,4540,2020-06-26 22:38:00,1276645916988993536
"1511","I know these times are dark, but I firmly believe that our best days still lie ahead. If we come together as one America, there's nothing that we can't accomplish.",109375,16399,2020-06-27 00:01:00,1276666804782407680
"1512","Equal representation and participation matter. #DCStatehood https://t.co/EmwKbEeuI3",24009,4573,2020-06-27 01:09:00,1276683990594879488
"1513","If Donald Trump prevails in the U.S. Supreme Court, insurers could strip away your health insurance coverage or jack up premiums — simply because you experience long-term effects after battling the coronavirus.

We can't let that happen. https://t.co/cpgHP1FQuS",39315,11089,2020-06-27 15:15:00,1276896820547985408
"1514","Wear a mask. https://t.co/lejMbH1jjC",261243,31611,2020-06-27 17:28:00,1276930290858905600
"1515","Every day that Donald Trump sits in the Oval Office, he proves just how unfit he is to lead our nation.",182947,28856,2020-06-27 20:12:00,1276971562843795456
"1516","Now, let's push our progress further.

https://t.co/gm6jgUrcaT https://t.co/06VQXBIkTu",27907,6278,2020-06-27 22:10:00,1277001258558042112
"1517","Children should be released from ICE detention with their parents immediately. This is pretty simple, and I can't believe I have to say it: Families belong together. https://t.co/11F5X71AO1",62668,13201,2020-06-27 23:42:00,1277024411091075072
"1518","Today the President shared a video of people shouting “white power” and said they were “great.” Just like he did after Charlottesville. 

We’re in a battle for the soul of the nation — and the President has picked a side. But make no mistake: it’s a battle we will win.",280146,60667,2020-06-28 17:38:00,1277295195348807680
"1519","Donald Trump's entire presidency has been a gift to Putin, but this is beyond the pale. It’s a betrayal of the most sacred duty we bear as a nation, to protect and equip our troops when we send them into harm’s way. https://t.co/r6DCWowxc4",58261,16819,2020-06-28 19:12:00,1277318851160506368
"1520","51 years ago today, a movement was born on Christopher Street. As we remember the anniversary of the Stonewall Uprising and the brave individuals who changed our world forever, let's recommit to finishing the job and finally achieving full LGBTQ+ equality. #Pride https://t.co/PzbGOMy0zx",30828,6866,2020-06-28 21:00:00,1277346032427425792
"1521","Obamacare was and is a big deal. We can't let Donald Trump tear it down — we have to protect and build on it. https://t.co/P9QZvidZmD",17186,4179,2020-06-28 22:30:00,1277368680276344832
"1522","The arc of the moral universe bent a little bit more today. https://t.co/OzyeyLc3Rc",67773,9187,2020-06-28 23:48:00,1277388390518964224
"1523","White supremacy should be rooted out and relegated to the pages of history — not promoted by the President of the United States.",211535,37115,2020-06-29 00:30:00,1277398878526963712
"1524","William Perry Pendley spent his career fighting to sell off public lands — and to allow drilling, mining, and logging on them with hardly any oversight. 

Now the President has nominated him to oversee them at @BLMNational. Consider me opposed. https://t.co/jwlQGs68kO",21294,7046,2020-06-29 16:19:00,1277637790965129216
"1525","It's time we remember who we are as Americans: we treat each other with dignity and respect, we leave nobody behind, and we give hate no safe harbor.

We are everything that Donald Trump is not.",103168,20854,2020-06-29 17:40:00,1277658086556209152
"1526","Today's decision reaffirmed that states can't put in place laws that unduly burden a woman's right to make her own health care decisions—but the fight isn't over. As President, I'll codify Roe v. Wade and protect a woman’s constitutional right to choose. 
https://t.co/qFrH8hFst8",25654,5423,2020-06-29 20:10:00,1277695835413925888
"1527","Here’s my promise to you: I’ll appoint a director who will actually go after financial predators and protect consumers. https://t.co/LYY54KXbUk",39867,8350,2020-06-29 20:39:00,1277703163429208064
"1528","The President spent his weekend golfing. https://t.co/zQepsL9lUp",157802,37282,2020-06-29 21:30:00,1277715968614035456
"1529","Folks, tomorrow night marks our first end-of-quarter deadline of the general election. We need your help to hit our goal so we can catch up to Donald Trump's hefty cash-on-hand advantage.
 
I know times are tough, but if you're able, please chip in today: https://t.co/mv8ZZdhwAI",9443,2987,2020-06-29 23:20:00,1277743650412408832
"1530","As simple as it sounds, we need a president who listens. So much of this could have been prevented if Donald Trump listened to someone other than himself.",155693,24745,2020-06-30 00:30:00,1277761266757431296
"1531","I want every single American to know: if you’re sick, if you’re struggling, if you’re worried about how you’re going to get through the day — I will not abandon you. I will not leave you to face these challenges alone.

We are going to get through this — together.",120873,20780,2020-06-30 15:22:00,1277985745609908224
"1532","Tune in as I deliver remarks on how President Trump failed to protect the American people, save our economy, and control the virus: https://t.co/pqbJECpUHQ",23595,6522,2020-06-30 17:09:00,1278012801143865344
"1533","Mr. President, the American people didn’t make enormous sacrifices over the past four months so you could waste your time with late night rants and tweets.

Step up. Take responsibility. Do your job.",143868,25074,2020-06-30 19:25:00,1278046898536898560
"1534","If I’m elected, I’ll immediately reach out to Dr. Fauci and ask him to continue his incredible service to our country. 

I’ll have the nation’s top medical experts and scientists ready to advise our response on day one — and I'll actually listen to them.",239474,33331,2020-06-30 20:55:00,1278069548076331008
"1535","We’re facing a serious threat — and we need to meet it together as one country. But this President gives us no direction and actively pits us against one another.

We can't continue on like this. https://t.co/LA8OJ86Nnk",22314,5534,2020-06-30 22:35:00,1278094713543888896
"1536","On the final day of #PrideMonth, here’s my promise to you: If I have the honor of being elected, I will be the most pro-equality president in our nation’s history. LGBTQ+ rights are human rights — and we can't rest until everyone is treated with dignity and respect under the law.",90092,13521,2020-06-30 23:45:00,1278112329658281984
"1537","Folks, we’re just a few hours away from our end-of-quarter deadline, and we need your help to hit our goal. Every donation — big or small — goes a long way to helping us catch up to Donald Trump.

If you can, please chip in today: https://t.co/18tN9TNYtX",6701,1938,2020-07-01 00:15:00,1278119879443460096
"1538","As #ImmigrantHeritageMonth comes to a close, I want to make one thing clear: Immigrants have always made our nation stronger — our diversity is, and has always been, our greatest strength.

Donald Trump doesn't get that — we need a president who does.",33067,6387,2020-07-01 00:45:00,1278127429173870592
"1539","This is my promise to you: When I am President, I will take care of your health care coverage and your family the same way I would my own. https://t.co/Ahq3vZHT5l",32370,7028,2020-07-01 14:25:00,1278333789060513792
"1540","We need a clear message from the very top of our federal government that everyone needs to wear a mask in public. Period.

It’s not just about you — it’s about your family, your neighbors, your colleagues. It’s about keeping other people safe.",103746,19639,2020-07-01 16:55:00,1278371537654079488
"1541","On day one, I’ll get right to work tackling COVID-19. I'll bring together our nation's top experts and leaders from both parties to chart a path forward.

We are all in this together — and we've got to fight this together. https://t.co/7An2MOGiiF",22905,5199,2020-07-01 19:50:00,1278415577875394560
"1542","If the reports are true, Donald Trump either read his briefings about the Russian bounties and did nothing — or he didn't read them at all. Either way, it's an unjustifiable dereliction of duty.

The American people deserve answers. https://t.co/LuDqIUrjhP",50441,11423,2020-07-01 21:20:00,1278438227163009024
"1543","Small businesses are the backbone of communities across our nation, and we need to do so much more to help them. Donald Trump may have forgotten about them — but I never will. https://t.co/RDYKzt1Qc1",9092,2333,2020-07-01 22:30:00,1278455843965612032
"1544","I’ll read my daily briefings.",408280,48072,2020-07-01 23:15:00,1278467168250839040
"1545","125 days. https://t.co/8XWNjhwJzL",84435,16366,2020-07-02 00:15:00,1278482267396993024
"1546","Mr. President, this pandemic isn't about you. It's about the health and well-being of the American people. https://t.co/uxRijdtTmj",33434,7286,2020-07-02 01:20:00,1278498625069502464
"1547","Tune in as I address the nation on the economic crisis and the latest jobs report: https://t.co/SKrDmWptL4",13773,3593,2020-07-02 15:49:00,1278717525497274368
"1548","This is a shameful move. Now is the time for employers to have empathy for families juggling work and caregiving.

It's long past time for President Trump to show some leadership so we can get this virus under control. https://t.co/Z2DsWMCcLf",22833,6202,2020-07-02 16:53:00,1278733658019500032
"1549","“Mr. President, it's too much.” https://t.co/WEebjiPKgj",149947,49179,2020-07-02 17:48:00,1278747263439794176
"1550","This is a job Donald Trump is entirely unfit for. https://t.co/7vipLgLCiU",51871,15311,2020-07-02 19:45:00,1278776708351451136
"1551","Let me be clear: There’s no victory to be celebrated when we’re still down nearly 15 million jobs and the pandemic is getting worse, not better. https://t.co/60inyb1vT9",46767,10377,2020-07-02 21:55:00,1278809602763751424
"1552","Wear a mask. https://t.co/HBDMNA4ary",92796,18145,2020-07-02 23:30:00,1278833330729783296
"1553","Donald Trump has called himself a ""cheerleader"" for the nation. But we don't need a cheerleader — we need a President. One who will:

- Lead by example
- Take responsibility
- Tell the unvarnished truth
- Listen to the experts and follow the science",128795,21905,2020-07-03 01:00:00,1278855980902572032
"1554","We are five months into this crisis, and our health care workers still don't have the masks and protective equipment they need. It's a national disgrace.

Mr. President, use your authority and fix the shortage of PPE before you tee off for yet another round of golf.",111627,23755,2020-07-03 15:15:00,1279071147875860480
"1555","Donald Trump styled himself as a wartime president. But now it seems this president has surrendered. He has waved the white flag and left the field of battle when we need him most. It's unacceptable.

We need real leadership. Right now. https://t.co/2T3WbFLYV3",36398,8408,2020-07-03 18:05:00,1279113929717768192
"1556","Now more than ever, we need a president who will choose science over fiction.",184816,25689,2020-07-03 19:15:00,1279131545521885184
"1557","It’s abundantly clear that this virus isn’t going to just “fade away,” Mr. President. It’s time for you to step up, take action, and lead. https://t.co/8UlIAKzv1q",30716,6708,2020-07-03 20:45:00,1279154194709016576
"1558","It didn't have to be this bad. But month after month, as other leaders in other countries took the necessary steps to get the virus under control, Donald Trump failed us.

Here's what I'll do as president: https://t.co/xsCrfzWnxC",32866,8194,2020-07-03 23:15:00,1279191943747194880
"1559","“If you put the wrong person in office, you'll see things that you would not have believed are possible."" https://t.co/8gDSbOJbeS",108612,36940,2020-07-03 23:34:00,1279196860847095808
"1560","Our nation was founded on a simple idea: We're all created equal. We've never lived up to it — but we've never stopped trying. This Independence Day, let's not just celebrate those words, let's commit to finally fulfill them. Happy #FourthOfJuly! https://t.co/1WrATlx8Xl",121653,35986,2020-07-04 14:00:00,1279414665542381568
"1561","This Fourth of July, one of the most patriotic things you can do is wear a mask.",260338,35488,2020-07-04 16:00:00,1279444860957626368
"1562","American history isn’t a fairytale. The battle for the soul of this nation has been a constant push-and-pull for more than 240 years. But it’s a battle we can and will win — together.",62629,11306,2020-07-04 18:00:00,1279475061796167680
"1563","America was founded on the promise of equality, liberty, and justice for all — and it's long past time we lived up to it.",93266,15421,2020-07-04 20:00:00,1279505259854008320
"1564","The health care workers on the frontlines of this fight are some of the greatest heroes our nation has ever seen. https://t.co/Ry6TvJcbuU",26262,7114,2020-07-04 22:00:00,1279535459924946944
"1565","Make no mistake, our best days still lie ahead. If we come together as one America, there’s not a single thing we cannot do.",116950,16730,2020-07-05 00:00:00,1279565656120229888
"1566","I’ve carried the middle class values that my parents instilled in me my entire life — and they’re the values I’ll bring to the White House. https://t.co/WPIzFPD9Mv",49191,11700,2020-07-05 14:50:00,1279789631853101056
"1567","The hard truth is that it didn’t have to be this bad, but Donald Trump ignored the warnings and refused to take action. He failed our nation. https://t.co/AcY62E8L2L",51382,13259,2020-07-05 16:02:00,1279807751426674688
"1568","Donald Trump wants to declare this health crisis over and unemployment solved so that he can get back to his campaign rallies. But he’s wrong — on both fronts.

We need a president who will actually do the work needed to get us through these crises.",94594,18305,2020-07-05 18:00:00,1279837447732396032
"1569","COVID-19 is surging across the nation, and this president is doubling down on his efforts to rip health insurance and protections away from millions. It's heartless and cruel and must be stopped.",89568,18590,2020-07-05 20:00:00,1279867648218664960
"1570","On this Venezuelan Independence Day, my thoughts are with Venezuelans who continue to work tirelessly for the cause of democracy. It’s time for free and fair elections so that the Venezuelan people can turn the page on the corrupt and repressive Maduro regime.",31526,5714,2020-07-05 21:10:00,1279885489554755584
"1571","There are so many unsung heroes in our communities, especially in times of crisis. We owe Alassane and countless others a debt of gratitude — and I'll fight for them every day in the White House. https://t.co/tUwZYpeoNW",18184,5224,2020-07-05 22:00:00,1279897844837683200
"1572","We're going to beat Donald Trump. And when we do, we won't just rebuild this nation — we'll transform it.",255553,35510,2020-07-06 00:00:00,1279928045093228544
"1573","We can’t afford four more years of Donald Trump. https://t.co/12yF31aLSz",54449,15766,2020-07-06 15:16:00,1280158562891599872
"1574","It didn't have to be this bad. But Donald Trump failed to do his job — and we're all paying the price. https://t.co/OXONhAWNqy",33896,11195,2020-07-06 17:35:00,1280193543357648896
"1575","With COVID-19 surging across the nation, Donald Trump should be doing everything in his power to increase access to testing. Instead, he's doing the opposite. It's despicable.",113167,20754,2020-07-06 20:20:00,1280235066975797248
"1576","The nation is crying out for leadership — leadership that can unite us and bring us together. But this president has nothing to offer. https://t.co/rzV0GdOqHN",46179,13413,2020-07-06 23:17:00,1280279610505084928
"1577","There’s enormous opportunity once we defeat Donald Trump. We are going to build our health care system, our economy, and our country back better than they've ever been before.",127341,19021,2020-07-07 01:00:00,1280305532843298816
"1578","To beat COVID-19, we need a coordinated national response from the federal government — but Donald Trump refuses to do his job. I've laid out exactly what I would do, and I encourage this president to adopt the plan in its entirety: https://t.co/SOVOPL7uPy",24856,6485,2020-07-07 15:33:00,1280525229106708480
"1579","Character belongs in the White House. https://t.co/Bz1syMprhJ",43004,9958,2020-07-07 17:22:00,1280552659565469696
"1580","Donald Trump needs to do his job.",163093,18289,2020-07-07 18:45:00,1280573547644141568
"1581","We've seen what happens when the federal government fails to secure sufficient supplies of critical products like PPE — and we can't let it happen again. So today, I'm releasing my plan to rebuild U.S. supply chains: https://t.co/5RXYqQcqmn",14168,3843,2020-07-07 19:30:00,1280584871841165312
"1582","Americans are safer when America is engaged in strengthening global health. On my first day as President, I will rejoin the @WHO and restore our leadership on the world stage. https://t.co/8uazVIgPZB",105843,19968,2020-07-07 20:44:00,1280603719831359488
"1583","Across the world, people come to this country with unrelenting optimism and determination toward the future. They study here, innovate here, they make America who we are. Donald Trump doesn't get that — we need a president who does. https://t.co/0VK0MCXMVq",26820,6571,2020-07-07 21:50:00,1280620310539231232
"1584","The most sacred obligation of our government is to keep our troops safe when we send them into battle — and to care for them when they come home. We need a president who will honor that obligation. https://t.co/UMrDVwHaD3",53181,15144,2020-07-07 23:55:00,1.280651561518e+18
"1585","This is a national disgrace. We have to ensure these communities get the care they need immediately — and then tackle racial disparities in health care and our economy head-on. https://t.co/e4QbS4p0wZ",31394,7095,2020-07-08 01:00:00,1280667921916854272
"1586",".@AdyBarkan — The courage you show every day is an inspiration to so many, and I'm grateful to have you by my side in this fight. We may not agree on everything, but this we do: Health care is a right — not a privilege. And we're going to make that a reality, together. https://t.co/5fVic34K89",28886,6827,2020-07-08 15:33:00,1280887625147191296
"1587","When there were 15 cases, the President said it wouldn't spread any farther. 

We just hit our 3 millionth case.

We're paying for his failure. https://t.co/gYwTWZyYOs",84026,20402,2020-07-08 17:56:00,1280923603744296960
"1588","Let me be clear: No one should be forced out of their home in the middle of a pandemic because they can’t pay rent. https://t.co/0NJ9ao7HON",26184,6373,2020-07-08 19:44:00,1280950782909538304
"1589","Trump launched his 2016 campaign by calling Mexicans rapists.

He's spread racism against our Latino community ever since.

We need to work in partnership with Mexico.

We need to restore dignity and humanity to our immigration system.

That's what I'll do as President.",98349,20428,2020-07-08 21:18:00,1.280974438994e+18
"1590","Increased testing isn’t the reason for the surge in coronavirus cases — Donald Trump's failed leadership is. https://t.co/j7vKxnlaj4",50381,12342,2020-07-08 22:55:00,1280998849730039808
"1591","I commend the Task Forces for their service and for helping build a bold, transformative platform for our party and for our country. And I am deeply grateful to @BernieSanders for working with us to unite our party and deliver real, lasting change for generations to come. https://t.co/J2LN6cKBhT",23846,5284,2020-07-08 23:23:00,1281005917224435712
"1592","Four years of Betsy DeVos is more than enough. We need a Secretary of Education who is actually a public school educator.",385065,60934,2020-07-09 00:25:00,1281021498933690368
"1593","As I was saying. https://t.co/NwOKjL0Zhj",221502,50165,2020-07-09 14:23:00,1281232505362952192
"1594","The future must be made in America — by all of America. Here's how we'll do it: https://t.co/lPgZPE7d0G https://t.co/KERhYFcXAY",22115,7848,2020-07-09 15:15:00,1281245474909913088
"1595","We're in the middle of an economic crisis. But it's not enough to just turn things around — we have to build back better. We have to revitalize American manufacturing and make sure the future is made in America — by all of America.

Here's how we'll do it: https://t.co/lPgZPDPC98 https://t.co/ZjJ3pKiLrK",14126,3771,2020-07-09 15:45:00,1281253024808271872
"1596","I'm in Dunmore, Pennsylvania, to discuss my plan to create jobs, raise wages, and help America build back better. Tune in to watch: https://t.co/fSHMWax1u6",19282,4451,2020-07-09 19:02:00,1281302797535727616
"1597","When we spend taxpayer money, we should use it to buy American products &amp; support American jobs.

But under Trump, the rate of federal contractors offshoring jobs more than doubled. It's unacceptable.

I'll invest $400 billion in American-made products &amp; keep jobs here at home. https://t.co/iNpPuMzFqC",13788,3828,2020-07-09 20:25:00,1281323488846860288
"1598","American workers can out-compete anyone, but they need a government that fights for them. I'll revitalize American manufacturing — especially smaller manufacturers and those owned by women and people of color — and ensure the future is made here in America. https://t.co/lJQBsnRN75",15154,3605,2020-07-09 20:30:00,1281324747461197824
"1599","We can't just focus on the jobs of today — we have to also focus on the jobs and industries of tomorrow. I'll make a historic $300 billion investment in research and development that will spur innovation and help create 3 million jobs across the nation. https://t.co/o29BPuYSlb",11473,2788,2020-07-09 20:35:00,1281326005609615360
"1600","I do not buy for one second that the vitality of American manufacturing is a thing of the past.
 
American manufacturing was the Arsenal of Democracy in World War II, and must be part of the engine of American prosperity now.",49227,8603,2020-07-09 20:55:00,1281331038476619776
"1601","This is our moment to imagine and build a new American economy — one where everyone gets a fair return for their work and an equal chance to get ahead. https://t.co/BPUISe4Fd6",20862,5483,2020-07-09 22:10:00,1281349912848809984
"1602","We can't just build back to the way things were before these crises — we have to build back better.",80680,12188,2020-07-09 23:22:00,1281368032405671936
"1603","The American people deserve to know what Donald Trump is hiding in his tax returns.",212632,32462,2020-07-10 00:27:00,1281384390019489792
"1604","Here's my promise to you: If I have the honor of being elected president, I will take care of your family like I would my own. https://t.co/vYmVUdMLO7",94028,26772,2020-07-10 14:55:00,1281602829443112960
"1605","Let’s use this opportunity to make bold investments in American industry and innovation so the future is made in America — and in all of America.

https://t.co/uTI6Gydi1n https://t.co/8F8Uj2a3BI",13582,3661,2020-07-10 17:05:00,1281635545408393216
"1606","Through every trial and tribulation, we've always emerged stronger — and we will again.",66086,10154,2020-07-10 19:12:00,1281667505790967808
"1607","This is what “America First” looks like under President Trump: https://t.co/jSmJOeG13G",47343,17884,2020-07-10 20:54:00,1281693174696759296
"1608","Determination. Resilience. Grit. The strength to get up no matter how many times you’ve been knocked down. Respect for hard work, and for the people who do it.
 
Those are the values I learned growing up in Scranton — and they're the values I’ll take to the Oval Office.",49760,9575,2020-07-10 23:07:00,1281726645376819200
"1609","Still true. https://t.co/3zbAD3uXzq",60904,11507,2020-07-11 02:38:00,1281779986693787648
"1610","I see a different America than President Trump. One that, despite all our flaws and shortcomings and failings, is still after more than two centuries dedicated to equality, liberty, human dignity, and justice.

I know we can reach our highest ideals — together.",80366,13995,2020-07-11 14:40:00,1281961442460291072
"1611","The United States has over 3 million cases of COVID-19, and over 130,000 people have died — yet Donald Trump continues to say it will just ""fade away."" It’s unbelievable.

We're paying the price for this president's incompetence every single day.",129332,26441,2020-07-11 17:00:00,1281996678980005888
"1612","This was almost two months ago. 

Since then? Tens of thousands more lives lost. A million and a half new cases.

The President? Still golfing. https://t.co/rHvIX80tLA",36253,13059,2020-07-11 17:33:00,1282004979457433600
"1613","I have no illusion about how tough the road ahead is. But I’m optimistic for one reason above all others: I know the history and the heart of this country.

Given a chance, ordinary Americans can do extraordinary things. https://t.co/448jA7xlY3",28277,7045,2020-07-11 20:07:00,1282043734742507520
"1614","I’ve said it before, and I’ll say it again: Donald Trump is the most corrupt president in modern American history. Every day that he remains in office, he further threatens the future of our democracy.

We have to vote him out this November. https://t.co/FuoAnNzgHG",116904,23499,2020-07-11 20:46:00,1282053668280434688
"1615","Back in January, when President Trump signed his hollow ""phase one"" trade deal with Beijing, I made clear that no one should be fooled by Trump's empty promises to deliver a meaningful “phase two"" deal.

Good to see that he's finally admitting I was right. https://t.co/Us8t3Z0KfA",24641,6770,2020-07-11 22:30:00,1282079721875021824
"1616","Donald Trump is the worst possible person to lead us through this moment.

We need real leadership, right now. Lives are at stake. https://t.co/7mJYPGLGq7",62455,13152,2020-07-12 00:30:00,1282109920712642560
"1617","To all the nurses on the frontlines of this fight, thank you. You are American heroes. https://t.co/fgTDhXU72C",55427,13613,2020-07-12 14:50:00,1282326347201863680
"1618","We need a president who will always choose to unite rather than divide, because there’s nothing we can’t accomplish when we do it together.",130507,19739,2020-07-12 17:31:00,1282366864052518912
"1619","Health care is personal to me. And as president, I'll do everything I can to make sure every American has access to the care they need. https://t.co/Rmwsmx54KW",30095,7770,2020-07-12 18:47:00,1282385989852295168
"1620","Ignore the polls.

We’ve got work to do: https://t.co/GCxsKwFY4h https://t.co/fnJezEaAg5",87490,19235,2020-07-12 20:20:00,1282409432677257216
"1621","Mohamed Amashah is finally home after 486 days in Egyptian prison for holding a protest sign. Arresting, torturing, and exiling activists like Sarah Hegazy and Mohamed Soltan or threatening their families is unacceptable. No more blank checks for Trump’s ""favorite dictator."" https://t.co/RtZkbGh6ik",19739,5240,2020-07-12 20:59:00,1282419453939113984
"1622","It's hard to believe this has to be said, but unlike this president, I'll actually listen to the experts and heed their advice. Not silence them. https://t.co/AkLFevCI6b",104073,21098,2020-07-12 22:48:00,1282446656303243264
"1623","Together, we're going to build a new American economy: https://t.co/RvfzbDN7dP https://t.co/5TePAe7tbY",20223,5894,2020-07-13 00:15:00,1282468533838860288
"1624","The stakes couldn't be higher this November. Time and time again, Donald Trump has failed the people of Puerto Rico.

As President, I'll spur economic development on the island and expand access to health care.",62922,11181,2020-07-13 01:20:00,1282484891603447808
"1625","In January, I sounded the alarm regarding COVID-19. 

Over five months later, President Trump still hasn't taken the action needed to respond to the virus. It's unacceptable.

This president has failed the American people every step of the way. https://t.co/PH4vF5KLuI",51708,12522,2020-07-13 14:30:00,1282683703190188032
"1626","Donald Trump needs to spend less time playing golf and more time listening to experts like Dr. Fauci.",223715,32821,2020-07-13 16:30:00,1282713901671604224
"1627","""We're leading the world."" https://t.co/QQzaQeKAUj",48957,16035,2020-07-13 19:15:00,1282755424177893376
"1628","America can’t sit on the sidelines in the race for the future. My administration will invest $300 billion in research and development over four years to secure our global leadership and create millions of good-paying jobs. https://t.co/xx2oLJ8VEt",20832,5435,2020-07-13 20:25:00,1282773040187805696
"1629","The hard truth is it didn't have to be this bad. But Donald Trump has squandered every chance he's had to contain the spread of this virus. https://t.co/lV8cjQbAO9",66579,15292,2020-07-13 23:06:00,1282813568535203840
"1630","We shouldn't have to beg this president to listen to the experts.",204443,30013,2020-07-14 01:15:00,1282846021169508352
"1631","I want every single American to know: If you're sick, struggling, or worried about how you're going to get through the day, I will not abandon you.

We're all in this together. And together, we'll emerge stronger than before. https://t.co/NUg03vokKp",57201,14876,2020-07-14 13:42:00,1283034009895751680
"1632","We can’t just build things back to the way they were — we’ve got to build America back better. Tune in as I deliver remarks on how we're going to invest in infrastructure and clean energy and create millions of jobs in the process: https://t.co/c3kocZapIH",13417,3790,2020-07-14 18:01:00,1283099425275961344
"1633","Every few weeks when he needs a distraction from the latest charge of corruption in his staff — or the conviction of high ranking members of his administration — Donald Trump announces it’s “Infrastructure Week.”

He's never delivered. I know how to get it done.",68160,14074,2020-07-14 18:25:00,1283105229156696064
"1634","When Donald Trump thinks about climate change, all he can muster is one word: “hoax.”
 
When I think about climate change, I think of a word as well: “jobs.”
 
Good-paying, union jobs that put Americans to work. https://t.co/AKl9jZKB0s",26844,6701,2020-07-14 18:30:00,1283106488328900608
"1635","Climate change is the challenge that's going to define our American future. And if I have the honor of being elected President, we won't tinker around the edges, we’ll seize this opportunity and meet this moment in history.",85037,13281,2020-07-14 22:35:00,1283168143867707392
"1636","When I hear the words climate change, I hear the word ""jobs."" Good paying, union jobs that will solve our jobs crisis while addressing our climate crisis. https://t.co/7NRGNXsMI6",30302,6758,2020-07-14 23:47:00,1283186263302918144
"1637","We're facing an economic crisis and a climate crisis.  

As president, I'll create millions of jobs building resilient roads and bridges, manufacturing electric vehicles, and weatherizing homes and buildings. 

Learn more: https://t.co/VS3yoJmSzQ https://t.co/IZIfHPTCjU",16290,3992,2020-07-15 00:40:00,1283199601001009152
"1638","This pandemic has gotten bad enough that even Donald Trump finally decided to wear a mask in public.

I’m glad he made that shift — but it’s not enough.

We need real presidential leadership. Right now. https://t.co/Gy4U1RrlYT",28193,5845,2020-07-15 14:45:00,1283412252612194304
"1639","Mr. President, “Open everything now,” isn’t a strategy for success. It’s barely a slogan. 

It’s long past time for you to step up and do your job.",116635,17706,2020-07-15 17:00:00,1283446227074310144
"1640","President Trump needs to do everything in his power to surge nationwide testing — including developing and evaluating more accurate, affordable, accessible, faster tests so we can reopen safely.

Infection rates are rising at an alarming pace. Mr. President, act now.",52567,10693,2020-07-15 18:50:00,1283473908591714304
"1641","There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor of being elected president, we'll get to work delivering results on day one. https://t.co/YLuhSkl7ux",19927,4829,2020-07-15 20:02:00,1283492028177940480
"1642","Meeting the threat of climate change presents a once-in-a-lifetime opportunity to jolt new life into our economy. We're going to create millions of high-quality, union jobs by building a modern infrastructure and a clean energy future. https://t.co/zzLLfkPcot",22656,5211,2020-07-15 21:00:00,1283506626348167168
"1643","I don’t have Bitcoin, and I’ll never ask you to send me any.

But if you want to chip in to help make Donald Trump a one-term President, you can do that here: https://t.co/8XtBjuU5fX",53932,9481,2020-07-16 16:09:00,1283795779338084352
"1644","I've said it before, and I'll say it again: Donald Trump is the worst possible person to lead us through a public health crisis. https://t.co/6s6KCGU9KV",55198,14617,2020-07-16 17:37:00,1283817925368053760
"1645","We are months into this crisis, and our health care workers are still being forced to reuse masks. It’s unacceptable.

Mr. President, fix the PPE shortages before you tee off for yet another round of golf.",110174,23180,2020-07-16 20:10:00,1283856429129125888
"1646","Let's call this what it is: A modern-day poll tax. It's unconscionable.

We need to restore voting rights for individuals formerly incarcerated for felonies — and ensure everyone can make their voice heard at the ballot box. https://t.co/teNXMFx4mF",36913,9362,2020-07-16 21:08:00,1283871025197748224
"1647","From day one, Donald Trump has been focused on the stock market and delivering for his wealthy friends and big corporations.

As president, I will be laser-focused on working families and small businesses. https://t.co/3gFMqw4nk6",24776,8766,2020-07-16 23:30:00,1283906760865005568
"1648","President Obama and I left a playbook for President Trump on how to fight pandemics. He flat-out ignored it. And we're all paying the price every day.",312026,59068,2020-07-17 00:15:00,1283918085288652800
